1627997471.565722,forward,0.15
1627997475.51209,stop,0.15
1627997476.685704,right,0.15
1627997477.409894,stop,0.15
1627997477.768933,forward,0.15
1627997478.114208,stop,0.15
1627997480.462428,forward,0.15
1627997480.682012,stop,0.15
1627997482.137928,right,0.15
1627997483.07305,stop,0.15
1627997483.514134,right,0.15
1627997483.613977,stop,0.15
1627997485.878789,forward,0.15
1627997489.021637,stop,0.15
1627997491.854804,forward,0.15
1627997492.942003,stop,0.15
1627997499.385237,forward,0.15
1627997499.977554,stop,0.15
1627997500.585373,forward,0.15
1627997500.84032,stop,0.15
1627997501.864993,forward,0.15
1627997502.177421,stop,0.15
1627997503.465179,forward,0.15
1627997504.270501,stop,0.15
1627997505.224625,right,0.15
1627997506.080617,stop,0.15
1627997506.805813,forward,0.15
1627997507.554058,stop,0.15
1627997508.761172,right,0.15
1627997509.113275,stop,0.15
1627997509.761047,right,0.15
1627997509.801967,stop,0.15
1627997510.233053,forward,0.15
1627997510.680726,stop,0.15
1627997513.352772,right,0.15
1627997514.36506,stop,0.15
1627997516.548398,forward,0.15
1627997517.844308,stop,0.15
1627997519.796608,forward,0.15
1627997521.196602,stop,0.15
1627997521.452501,right,0.15
1627997521.532193,stop,0.15
1627997523.254054,forward,0.15
1627997526.298647,stop,0.15
1627997529.220102,forward,0.15
1627997529.899598,stop,0.15
1627997531.204425,left,0.15
1627997532.139296,stop,0.15
1627997532.571275,left,0.15
1627997532.667401,stop,0.15
1627997533.907151,forward,0.15
1627997534.847438,stop,0.15
1627997536.310857,left,0.15
1627997537.335373,stop,0.15
1627997538.126842,left,0.15
1627997538.166687,stop,0.15
1627997539.118631,forward,0.15
1627997542.45467,stop,0.15
1627997544.375441,forward,0.15
1627997545.294382,stop,0.15
1627997546.215123,forward,0.15
1627997547.174474,stop,0.15
1627997549.015489,forward,0.15
1627997549.075439,stop,0.15
1627997549.375353,forward,0.15
1627997549.755977,stop,0.15
1627997551.007859,right,0.15
1627997551.694618,stop,0.15
1627997552.030918,right,0.15
1627997552.214135,stop,0.15
1627997552.532577,right,0.15
1627997552.57491,stop,0.15
1627997552.790759,right,0.15
1627997552.951111,stop,0.15
1627997553.646957,right,0.15
1627997553.76725,stop,0.15
1627997554.325612,forward,0.15
1627997555.349443,stop,0.15
1627997556.349775,right,0.15
1627997557.334744,stop,0.15
1627997560.227017,forward,0.15
1627997562.378084,stop,0.15
1627997564.07422,forward,0.15
1627997566.569146,stop,0.15
1627997568.257889,forward,0.15
1627997570.578278,stop,0.15
1627997573.306261,left,0.15
1627997574.137616,stop,0.15
1627997574.585944,left,0.15
1627997574.794304,stop,0.15
1627997575.922082,forward,0.15
1627997577.186017,stop,0.15
1627997578.978152,left,0.15
1627997579.457731,stop,0.15
1627997581.217876,left,0.15
1627997581.626165,stop,0.15
1627997582.517785,left,0.15
1627997582.681089,stop,0.15
1627997583.43699,forward,0.15
1627997585.381076,stop,0.15
1627997586.333523,forward,0.15
1627997588.253492,stop,0.15
1627997588.997445,right,0.15
1627997589.092505,stop,0.15
1627997589.660805,forward,0.15
1627997591.205914,stop,0.15
1627997592.261375,forward,0.15
1627997594.228329,stop,0.15
1627997594.805741,forward,0.15
1627997596.013035,stop,0.15
1627997596.429067,right,0.15
1627997596.659544,stop,0.15
1627997596.909236,right,0.15
1627997597.125102,stop,0.15
1627997597.301238,right,0.15
1627997597.565347,stop,0.15
1627997597.940855,right,0.15
1627997598.156972,stop,0.15
1627997598.340911,right,0.15
1627997598.557167,stop,0.15
1627997599.429197,forward,0.15
1627997599.908838,stop,0.15
1627997601.157303,forward,0.15
1627997601.380843,stop,0.15
1627997605.065466,forward,0.15
1627997605.144346,stop,0.15
1627997605.480604,forward,0.15
1627997605.640763,stop,0.15
1627997606.224811,forward,0.15
1627997606.344647,stop,0.15
1627997608.417889,right,0.15
1627997609.385835,stop,0.15
1627997609.90389,right,0.15
1627997610.029421,stop,0.15
1627997611.216493,reverse,0.15
1627997611.349193,stop,0.15
1627997612.53123,left,0.15
1627997612.700386,stop,0.15
1627997613.031106,right,0.15
1627997613.15183,stop,0.15
1627997614.41642,forward,0.15
1627997614.548942,stop,0.15
1627997614.676291,forward,0.15
1627997619.283229,stop,0.15
1627997620.085203,right,0.15
1627997620.179163,stop,0.15
1627997621.580007,forward,0.15
1627997624.587508,stop,0.15
1627997624.972423,forward,0.15
1627997625.063898,stop,0.15
1627997626.035735,right,0.15
1627997626.739689,stop,0.15
1627997627.371915,forward,0.15
1627997627.753646,stop,0.15
1627997628.487937,right,0.15
1627997629.198672,stop,0.15
1627997629.648675,forward,0.15
1627997630.262516,stop,0.15
1627997630.95128,right,0.15
1627997631.119922,stop,0.15
1627997631.422459,right,0.15
1627997631.631347,stop,0.15
1627997631.807755,right,0.15
1627997632.212013,stop,0.15
1627997632.607654,forward,0.15
1627997634.841882,stop,0.15
1627997635.550354,forward,0.15
1627997635.647567,stop,0.15
1627997635.89556,forward,0.15
1627997637.423309,stop,0.15
1627997637.535786,forward,0.15
1627997638.839221,stop,0.15
1627997639.663007,right,0.15
1627997640.590489,stop,0.15
1627997640.98335,forward,0.15
1627997643.495256,stop,0.15
1627997644.327044,right,0.15
1627997645.670608,stop,0.15
1627997646.126805,forward,0.15
1627997649.574951,stop,0.15
1627997649.946974,right,0.15
1627997650.785964,stop,0.15
1627997650.994798,forward,0.15
1627997655.997801,stop,0.15
1627997656.417514,left,0.15
1627997656.843502,stop,0.15
1627997657.274506,left,0.15
1627997657.555061,stop,0.15
1627997657.834617,forward,0.15
1627997659.674457,stop,0.15
1627997660.155413,forward,0.15
1627997660.505695,stop,0.15
1627997661.610896,forward,0.15
1627997661.833682,stop,0.15
1627997663.266253,right,0.15
1627997663.633146,stop,0.15
1627997663.826204,right,0.15
1627997664.086204,stop,0.15
1627997664.370612,right,0.15
1627997664.489284,stop,0.15
1627997664.762873,forward,0.15
1627997666.137386,stop,0.15
1627997666.433962,right,0.15
1627997666.69847,stop,0.15
1627997666.945758,right,0.15
1627997667.075072,stop,0.15
1627997667.331265,forward,0.15
1627997667.833388,stop,0.15
1627997668.354146,right,0.15
1627997668.530221,stop,0.15
1627997668.738207,right,0.15
1627997668.866758,stop,0.15
1627997669.220705,right,0.15
1627997669.353908,stop,0.15
1627997669.634526,right,0.15
1627997669.757524,stop,0.15
1627997670.164291,forward,0.15
1627997670.670566,stop,0.15
1627997671.007973,right,0.15
1627997671.009176,stop,0.15
1627997671.386349,stop,0.15
1627997671.683712,right,0.15
1627997671.885227,stop,0.15
1627997672.360637,forward,0.15
1627997675.077749,stop,0.15
1627997675.493892,right,0.15
1627997676.309032,stop,0.15
1627997676.470885,forward,0.15
1627997678.429647,stop,0.15
1627997678.765571,left,0.15
1627997680.148705,stop,0.15
1627997680.628777,forward,0.15
1627997681.277465,stop,0.15
1627997681.621615,left,0.15
1627997682.845333,stop,0.15
1627997683.029217,forward,0.15
1627997685.533103,stop,0.15
1627997685.781523,left,0.15
1627997686.008996,stop,0.15
1627997686.221206,forward,0.15
1627997687.997184,stop,0.15
1627997688.228719,left,0.15
1627997689.137362,stop,0.15
1627997689.333368,forward,0.15
1627997690.08744,stop,0.15
1627997690.276554,left,0.15
1627997691.077354,stop,0.15
1627997691.222098,forward,0.15
1627997691.956561,stop,0.15
1627997692.125499,left,0.15
1627997692.519593,stop,0.15
1627997692.758261,forward,0.15
1627997695.883413,stop,0.15
1627997696.108591,right,0.15
1627997696.26845,stop,0.15
1627997696.477007,right,0.15
1627997696.58122,stop,0.15
1627997696.722715,right,0.15
1627997696.909182,stop,0.15
1627997697.141612,forward,0.15
1627997698.18196,stop,0.15
1627997698.388308,right,0.15
1627997698.677405,stop,0.15
1627997698.940835,forward,0.15
1627997699.780007,stop,0.15
1627997699.964867,left,0.15
1627997700.559254,stop,0.15
1627997700.708975,forward,0.15
1627997702.380415,stop,0.15
1627997702.595986,left,0.15
1627997702.822457,stop,0.15
1627997702.956681,forward,0.15
1627997706.49175,stop,0.15
1627997707.008427,left,0.15
1627997707.20791,stop,0.15
1627997707.507858,left,0.15
1627997707.746092,stop,0.15
1627997708.16464,left,0.15
1627997708.352519,stop,0.15
1627997708.748479,forward,0.15
1627997709.676088,stop,0.15
1627997709.836773,left,0.15
1627997710.044696,stop,0.15
1627997710.268386,forward,0.15
1627997712.273541,stop,0.15
1627997712.563789,forward,0.15
1627997712.723472,stop,0.15
1627997715.284286,right,0.15
1627997715.289121,stop,0.15
1627997715.671225,right,0.15
1627997715.679196,stop,0.15
1627997715.772214,right,0.15
1627997715.944116,stop,0.15
1627997716.179838,right,0.15
1627997716.583497,stop,0.15
1627997716.816335,right,0.15
1627997717.136011,stop,0.15
1627997717.722513,forward,0.15
1627997718.932385,stop,0.15
1627997719.340831,right,0.15
1627997720.125068,forward,0.15
1627997720.328665,stop,0.15
1627997720.845364,left,0.15
1627997721.047926,stop,0.15
1627997721.3733,left,0.15
1627997721.584805,stop,0.15
1627997722.167032,stop,0.15
1627997722.308796,left,0.15
1627997722.500901,stop,0.15
1627997722.916409,forward,0.15
1627997724.055829,stop,0.15
1627997724.40385,forward,0.15
1627997724.619137,stop,0.15
1627997724.947944,right,0.15
1627997725.729309,stop,0.15
1627997725.930069,forward,0.15
1627997726.898911,stop,0.15
1627997728.97997,forward,0.15
1627997728.991691,stop,0.15
1627997728.998992,forward,0.15
1627997730.841675,right,0.15
1627997731.009867,stop,0.15
1627997731.517523,forward,0.15
1627997732.363356,stop,0.15
1627997734.947874,forward,0.15
1627997734.955566,stop,0.15
1627997735.143425,forward,0.15
1627997735.379424,stop,0.15
1627997735.794695,forward,0.15
1627997736.606506,forward,0.15
1627997736.79978,stop,0.15
1627997737.24756,reverse,0.15
1627997737.473005,stop,0.15
1627997739.110044,stop,0.15
1627997739.536881,reverse,0.15
1627997739.775213,stop,0.15
1627997740.352201,right,0.15
1627997740.820152,stop,0.15
1627997741.474934,right,0.15
1627997741.714633,stop,0.15
1627997743.283747,forward,0.15
1627997743.476148,stop,0.15
1627997743.78295,right,0.15
1627997744.000177,stop,0.15
1627997744.254149,forward,0.15
1627997744.870745,stop,0.15
1627997745.047612,right,0.15
1627997745.456214,stop,0.15
1627997745.703847,forward,0.15
1627997746.144018,stop,0.15
1627997746.288895,right,0.15
1627997746.729104,forward,0.15
1627997746.923563,stop,0.15
1627997748.414626,left,0.15
1627997748.703968,stop,0.15
1627997748.938599,forward,0.15
1627997751.0343,stop,0.15
1627997753.450227,reverse,0.15
1627997753.730644,stop,0.15
1627997754.139177,right,0.15
1627997755.066008,stop,0.15
1627997755.570602,right,0.15
1627997755.674691,stop,0.15
1627997756.098519,right,0.15
1627997756.386619,stop,0.15
1627997756.754575,forward,0.15
1627997759.122374,stop,0.15
1627997760.54168,forward,0.15
1627997761.077653,stop,0.15
1627997762.218475,forward,0.15
1627997762.775281,stop,0.15
1627997763.314469,right,0.15
1627997763.534629,stop,0.15
1627997763.9307,forward,0.15
1627997765.933629,stop,0.15
1627997766.189371,reverse,0.15
1627997766.673731,stop,0.15
1627997766.898206,reverse,0.15
1627997767.205484,stop,0.15
1627997767.293554,right,0.15
1627997767.823412,stop,0.15
1627997767.958589,reverse,0.15
1627997769.958552,stop,0.15
1627997770.094257,right,0.15
1627997770.566406,stop,0.15
1627997770.654161,right,0.15
1627997770.813628,stop,0.15
1627997770.910906,right,0.15
1627997771.085203,stop,0.15
1627997771.581723,forward,0.15
1627997772.710231,stop,0.15
1627997774.901984,forward,0.15
1627997777.05762,stop,0.15
1627997777.342146,right,0.15
1627997777.420821,stop,0.15
1627997777.702106,right,0.15
1627997777.830616,stop,0.15
1627997778.09409,forward,0.15
1627997779.070481,stop,0.15
1627997779.397889,right,0.15
1627997779.974699,stop,0.15
1627997780.165722,right,0.15
1627997780.861493,stop,0.15
1627997781.065966,stop,0.15
1627997781.254484,right,0.15
1627997781.573693,stop,0.15
1627997785.420268,forward,0.15
1627997786.154079,stop,0.15
1627997787.36841,forward,0.15
1627997787.641611,stop,0.15
1627997788.482438,forward,0.15
1627997791.033267,stop,0.15
1627997791.34811,left,0.15
1627997791.685512,stop,0.15
1627997791.852757,forward,0.15
1627997792.357973,stop,0.15
1627997792.529129,left,0.15
1627997792.705466,stop,0.15
1627997792.929334,forward,0.15
1627997794.256286,stop,0.15
1627997794.521418,right,0.15
1627997794.633225,stop,0.15
1627997795.017462,right,0.15
1627997795.145481,stop,0.15
1627997795.353265,forward,0.15
1627997795.808386,stop,0.15
1627997796.001428,right,0.15
1627997796.17723,stop,0.15
1627997796.593582,forward,0.15
1627997798.982218,stop,0.15
1627997801.341028,forward,0.15
1627997801.3488,stop,0.15
1627997802.633028,right,0.15
1627997803.065055,stop,0.15
1627997803.278669,forward,0.15
1627997803.836636,stop,0.15
1627997804.189252,right,0.15
1627997804.644928,stop,0.15
1627997804.804942,forward,0.15
1627997805.308843,stop,0.15
1627997805.452789,right,0.15
1627997806.06786,stop,0.15
1627997806.192914,forward,0.15
1627997807.07956,stop,0.15
1627997807.555819,right,0.15
1627997807.99685,stop,0.15
1627997808.132759,right,0.15
1627997808.260982,stop,0.15
1627997808.484362,forward,0.15
1627997809.172746,stop,0.15
1627997809.36864,right,0.15
