,ts,x,y,rssi_3,rssi_4,rssi_5,rssi_8,rssi_10,rssi_11
85,1.6279993618376668e+18,-4.405635673551862,1.5392257429906044,-54.03707201955286,-67.37137961520601,-55.55489532554688,-43.17667146632202,-58.37137961520601,-41.97593900912253
86,1.627999362171e+18,-4.405635673551862,1.5392257429906044,-46.902557701520244,-62.47128104620114,-50.0,-42.86810635193201,-63.24595133227496,-48.20883465185069
87,1.6279993625043333e+18,-4.386347044824851,1.684914119761576,-47.90255770152024,-66.47128104620114,-53.03707201955285,-43.0,,
88,1.6279993628376668e+18,-4.386347044824851,1.684914119761576,-52.797915937497265,-64.55489532554688,-49.67834375675554,-43.07582009532061,-65.82586961521947,-46.902557701520244
89,1.627999363171e+18,-4.367193988314903,1.8268279721403982,-49.74457620067879,-73.55489532554688,-52.88587392869641,-41.0,-64.55489532554688,-55.54768137255898
90,1.6279993635043333e+18,-4.346590816237852,1.9755572380781095,-49.67834375675554,-68.0,-52.495330536387506,-42.18119762316827,,-46.0
91,1.6279993638376668e+18,-4.346590816237852,1.9755572380781095,-49.49533053638751,-68.24595133227496,-53.47128104620114,-46.0,-62.90335922952781,-56.245951332274956
92,1.627999364171e+18,-4.326738696975854,2.119432994621055,-46.74457620067879,-63.495330536387506,-54.88587392869641,-43.964925324418104,-66.81698947597886,-49.37137961520602
93,1.6279993645043333e+18,-4.308455492455017,2.247593277007887,-45.94200867351528,-62.47128104620114,-53.47128104620114,-44.0,,
94,1.6279993648376668e+18,-4.28852604914109,2.395247024789079,-48.79791593749726,-61.47128104620114,-53.37137961520601,-42.81698947597886,-63.885922247156756,-45.85400506077403
95,1.627999365171e+18,-4.28852604914109,2.395247024789079,-54.03707201955286,-59.55489532554687,-59.03707201955286,-45.88587392869641,-65.12184585656937,-48.0
96,1.6279993655043333e+18,-4.275796515456479,2.5117146989572707,-48.875090735559425,-57.81698947597886,-56.797915937497265,-43.22020246011414,,
97,1.6279993658376668e+18,-4.275796515456479,2.5117146989572707,-47.495330536387506,-59.0,-53.90255770152024,-43.816989475978865,-64.24595133227496,-51.25599011374281
98,1.627999366171e+18,-4.272805750284263,2.54028318007298,-52.55489532554687,-57.220202460114145,-59.47128104620114,-48.88587392869641,-61.37137961520602,-58.03707201955285
99,1.6279993665043333e+18,-4.270935368784554,2.5612075711445863,-50.242152000783676,-56.037072019552866,-64.24595133227496,-47.495330536387506,-62.334939886740415,
100,1.6279993668376668e+18,-4.270935368784554,2.5612075711445863,-45.744576200678786,-58.03707201955285,-57.55489532554687,-46.245951332274956,-78.0,-58.351648803345086
101,1.627999367171e+18,-4.263462810070526,2.5875527061909667,-52.75575955874768,-56.037072019552866,-62.0,-47.155391906864665,-61.43025578968134,-58.23251604925635
102,1.6279993675043333e+18,-4.254744685014829,2.610579320656952,-47.0,-56.88587392869641,-59.0,-47.0,-64.49533053638751,
103,1.6279993678376668e+18,-4.254744685014829,2.610579320656952,-56.0,-57.81698947597886,-65.74457620067878,-48.47128104620114,-67.0,-61.48304604390742
104,1.627999368171e+18,-4.247143924777766,2.623879347691733,-50.775086298068395,-58.47128104620114,-59.92563678738546,-46.0,-64.47380613132417,-57.43025578968133
105,1.6279993685043333e+18,-4.247143924777766,2.623879347691733,-53.33493988674042,-57.44323468850802,-56.88587392869641,-48.409546769304754,,
106,1.6279993688376668e+18,-4.235051762414141,2.6354873305654194,-48.0,-56.37137961520602,-63.495330536387506,-49.003422456311654,-65.52724374661271,-60.24595133227496
107,1.627999369171e+18,-4.235051762414141,2.6354873305654194,-52.312872543368414,-58.495330536387506,-60.88587392869641,-52.6427989476056,-73.24595133227496,-58.69523968050642
108,1.6279993695043333e+18,-4.211597321322988,2.654340412946793,-51.54768137255898,-59.03707201955286,-61.47128104620114,,-69.0,
109,1.6279993698376668e+18,-4.211597321322988,2.654340412946793,-48.0,-59.55489532554687,-60.24595133227496,-50.220202460114145,-77.22020246011414,-58.24595133227496
110,1.627999370171e+18,-4.143745962628685,2.7345309358684062,-50.67834375675553,-58.816989475978865,-60.88587392869641,-50.59822698081953,-74.2778417457796,-59.09221966779665
111,1.6279993705043333e+18,-4.0724582730514545,2.822320047736152,-48.0,-58.495330536387506,-60.88587392869641,,,
112,1.6279993708376668e+18,-4.0724582730514545,2.822320047736152,-50.67834375675553,-58.22020246011414,-64.22020246011415,-51.0,-69.03707201955287,-56.88587392869641
113,1.627999371171e+18,-3.997049876794547,2.9193138897794992,-55.88587392869641,-59.20829940948912,-58.88587392869641,-48.65868391934598,-62.606809568492125,-55.480621516685034
114,1.6279993715043333e+18,-3.997049876794547,2.9193138897794992,-49.0,-58.22020246011414,-63.55489532554688,-46.0,-61.0,
115,1.6279993718376668e+18,-3.9136787966160065,3.028040687132773,-52.80229052795981,-58.37137961520601,-60.89805316609852,-44.0,-63.495330536387506,-60.09221966779664
116,1.627999372171e+18,-3.8324720083021666,3.138410948936134,-52.81698947597886,-67.47128104620114,-61.47128104620114,-44.0,-69.47128104620114,-61.945618552268
117,1.6279993725043333e+18,-3.8324720083021666,3.138410948936134,-53.374551190804226,-63.22020246011414,-58.37137961520601,-49.01578371986945,,
118,1.6279993728376668e+18,-3.7455945823799,3.254642745199338,-52.0,-63.03707201955285,-56.0,-50.0,-62.945618552268,-60.24595133227496
119,1.627999373171e+18,-3.6621146003004243,3.3616676245905266,-63.88587392869641,-66.47128104620114,-58.59637310505755,-50.88587392869641,-73.47128104620114,-62.61646872521645
120,1.6279993735043333e+18,-3.6621146003004243,3.3616676245905266,-54.73644122877971,-69.22020246011415,-59.220202460114145,-47.0,,
121,1.6279993738376668e+18,-3.5738142015448906,3.4827891406605973,-55.0,-67.22020246011414,-59.245951332274956,-49.84945207960873,-59.36152711614707,-62.495330536387506
122,1.627999374171e+18,-3.4929661054609955,3.604664908973784,-59.88587392869641,-64.73001007934985,-55.55489532554688,-49.245951332274956,-66.88587392869641,-61.88587392869641
123,1.6279993745043333e+18,-3.4929661054609955,3.604664908973784,-55.24595133227496,-62.47128104620114,-55.220202460114145,-46.0,,
124,1.6279993748376668e+18,-3.411183499889866,3.7316660709316127,-55.11948018261404,-63.88587392869641,-59.65061391105476,-48.6427989476056,-62.28302335182782,-62.508353065753994
125,1.627999375171e+18,-3.327013174683001,3.8615940148878423,-55.0,-62.88587392869641,-50.495330536387506,-49.0,-59.2330578134214,-63.24595133227496
126,1.6279993755043333e+18,-3.327013174683001,3.8615940148878423,-54.81698947597886,-66.03707201955287,-48.47128104620114,-48.924499964339454,,
127,1.6279993758376668e+18,-3.246654898853854,3.986836345367364,-57.979400086720375,-63.55489532554688,-52.55489532554687,-48.95596681443935,-55.59637310505756,-63.026176371748015
128,1.627999376171e+18,-3.2033232843330444,4.058269498877511,-52.0,-67.88669256972092,-49.245951332274956,-49.73445582971631,-59.067654151258694,-54.96708621881339
129,1.6279993765043333e+18,-3.2033232843330444,4.058269498877511,-56.88587392869641,-66.22020246011415,-48.47128104620114,-53.924499964339454,-56.74457620067879,
130,1.6279993768376668e+18,-3.181225594085846,4.095083149186974,-56.52802262869069,-67.03707201955285,-50.972952111231066,-52.67834375675554,-64.59637310505757,-60.129463536151746
131,1.627999377171e+18,-3.117032700373512,4.198718549381653,-49.0,-70.24595133227496,-49.55489532554687,-55.495330536387506,-62.105670840724834,-63.17190000330045
132,1.6279993775043333e+18,-3.117032700373512,4.198718549381653,-53.30542416645643,-67.37137961520601,-48.0,-52.19387168378337,,
133,1.6279993778376668e+18,-3.106174097399413,4.221800135580607,-61.52724374661271,-65.81698947597887,-47.03707201955286,-47.95596681443936,-64.03707201955287,-55.98858803499836
134,1.627999378171e+18,-3.0994909583137584,4.237359422926005,-44.0,-77.55489532554688,-48.55489532554688,-52.86459584399115,-55.86919432690536,-63.06710374334266
135,1.6279993785043333e+18,-3.0994909583137584,4.237359422926005,-51.0,-73.24595133227496,-50.0,-61.0,,
136,1.6279993788376668e+18,-3.0986660068037915,4.248097678268155,-50.115057917269354,-67.37137961520601,-48.55489532554688,-63.0,-53.37137961520601,-60.495330536387506
137,1.627999379171e+18,-3.0986660068037915,4.248097678268155,-45.0,-80.24595133227496,-48.55489532554688,-61.0,-54.83647644938695,-56.840757063844485
138,1.6279993795043333e+18,-3.1066699772963986,4.250775283075431,-50.103750892621946,-70.55489532554688,-49.20751468003442,-54.886688520888065,-56.55489532554688,-62.21045633531737
139,1.6279993798376668e+18,-3.1066699772963986,4.250775283075431,-50.23419574636654,-68.20751468003442,-47.55489532554687,-52.937700904720835,-49.94200867351529,-68.4953305363875
140,1.627999380171e+18,-3.1066699772963986,4.250775283075431,-47.840757063844485,-81.24595133227496,-49.245951332274956,-52.99666022302261,-54.127672045843056,-64.4824195027312
141,1.6279993805043333e+18,-3.111301068498911,4.260409844326085,-49.13088165755788,-71.88587392869641,-47.47128104620114,-53.37137961520601,,
142,1.6279993808376668e+18,-3.0984923042836576,4.364306309232115,-48.0,-73.88587392869641,-49.245951332274956,-57.0,-54.81698947597886,-64.79791593749727
143,1.627999381171e+18,-3.0984923042836576,4.364306309232115,-48.79791593749726,-76.0,-45.92358370267847,-60.0,-55.12029208072157,-65.18836909118488
144,1.6279993815043333e+18,-3.0811630739356692,4.483951774379078,-47.840757063844485,-84.22020246011414,-51.0,-60.0,,
145,1.6279993818376668e+18,-3.0617457839272024,4.605202110901191,-47.875090735559425,-72.88587392869641,-47.03707201955286,-53.495799465325206,-54.220202460114145,-64.37137961520602
146,1.627999382171e+18,-3.0617457839272024,4.605202110901191,-44.96708621881339,-68.24595133227496,-49.55489532554687,-53.744576200678786,-51.902557701520244,-66.30843835705681
147,1.6279993825043333e+18,-3.0377687643821067,4.739076648522982,-50.220202460114145,-69.59637310505757,-48.47128104620114,-63.0,,
148,1.6279993828376668e+18,-3.0192755507673126,4.841212337709558,-53.37137961520601,-60.495330536387506,-45.220202460114145,-55.996660223022616,-56.43025578968134,-64.94200867351529
149,1.627999383171e+18,-3.0192755507673126,4.841212337709558,-53.22020246011414,-60.67834375675553,-55.59637310505756,-63.0,-54.67834375675554,-64.47128104620114
150,1.6279993835043333e+18,-3.0072921583086663,4.911182839483008,-51.67834375675554,-57.9855568224597,-53.55489532554688,-55.34792108990359,,
151,1.6279993838376668e+18,-3.0027489788980724,4.937854494340643,-52.37137961520602,-69.0,-46.67834375675554,-59.0,-50.79791593749726,-65.24595133227496
152,1.627999384171e+18,-3.0027489788980724,4.937854494340643,-52.55489532554687,-62.220202460114145,-50.37137961520601,-55.495330536387506,-52.59637310505756,-58.967086218813385
153,1.6279993845043333e+18,-2.997783390534536,4.970796437213734,-51.037072019552866,-61.37137961520602,-51.816989475978865,-64.0,,
154,1.6279993848376668e+18,-2.9850496707879897,5.05009866059775,-51.037072019552866,-61.37137961520602,-52.55489532554687,-57.87714014732245,-50.924295089030494,-64.53152433579926
155,1.627999385171e+18,-2.9850496707879897,5.05009866059775,-48.495330536387506,-60.86459584399115,-50.220202460114145,-62.88587392869641,-50.0,-65.79791593749727
156,1.6279993855043333e+18,-2.98487270999432,5.062558663761766,-50.220202460114145,-61.37137961520602,-50.220202460114145,-55.47128104620114,-50.53232250752279,-59.0
157,1.6279993858376668e+18,-2.9863744797713863,5.063508202391114,-51.037072019552866,-58.41560409441358,-48.07582009532061,-54.48304604390742,-52.220202460114145,-63.76441882730768
158,1.627999386171e+18,-2.9863744797713863,5.063508202391114,-47.67834375675554,-70.0,-51.18119762316827,-51.0,-51.28827052218001,-65.37137961520601
159,1.6279993865043333e+18,-2.990368064466886,5.083758042990821,-51.22020246011415,-62.744576200678786,,-54.220202460114145,,
160,1.6279993868376668e+18,-2.990368064466886,5.083758042990821,-54.88587392869641,-61.74457620067879,-50.94136369863598,-54.43025578968133,-49.59637310505756,-62.99052753295375
161,1.627999387171e+18,-3.001159518604038,5.080429155450644,-50.542050900367116,-55.924499964339454,-52.81698947597886,-54.59637310505756,-52.09454229696051,-62.66307691779768
162,1.6279993875043333e+18,-3.001159518604038,5.080429155450644,-64.0,-60.875090735559425,-47.38834888915399,-56.979400086720375,,
163,1.6279993878376668e+18,-3.001159518604038,5.080429155450644,-53.816989475978865,-58.924499964339454,-58.0,-51.0,-54.902557701520244,-64.90255770152024
164,1.627999388171e+18,-3.017030457590053,5.085500061548905,-55.2550902156142,-54.0,-52.47128104620114,-47.924499964339454,-52.62601873582267,-63.156321331074764
165,1.6279993885043333e+18,-3.030383560653454,5.091058272152568,-54.044070458214904,-59.902557701520244,,-47.95596681443936,,
166,1.6279993888376668e+18,-3.030383560653454,5.091058272152568,-63.0,-59.92449996433946,-52.0,-54.59637310505756,-53.84075706384448,-63.90255770152024
167,1.627999389171e+18,-3.040647062014469,5.093125091187071,-51.0,-59.875090735559425,-51.88587392869641,-47.96708621881338,-53.81928367491721,-64.34637178176057
168,1.6279993895043333e+18,-3.047983171647856,5.091268002201548,-52.0,-59.875090735559425,-51.88587392869641,,,
169,1.6279993898376668e+18,-3.047983171647856,5.091268002201548,-55.2550902156142,-58.94200867351528,-51.88587392869641,-47.924499964339454,-53.84075706384448,-64.87509073555943
170,1.627999390171e+18,-3.0539703756033134,5.090075357505092,-53.744576200678786,-58.875090735559425,-50.6982539887523,-47.94200867351528,-53.84075706384448,-64.3860537478877
171,1.6279993905043333e+18,-3.0590169423439444,5.088128460889723,-55.30542416645643,-59.875090735559425,-51.0,,,
172,1.6279993908376668e+18,-3.0590169423439444,5.088128460889723,-51.0,-59.840757063844485,-52.47128104620114,-47.94020489027963,-54.74457620067879,-64.7445762006788
173,1.627999391171e+18,-3.06409751320486,5.086516388434451,-53.95596681443935,-61.87509073555943,-48.47128104620114,-50.84075706384448,-54.66307691779768,-65.23938935278784
174,1.6279993915043333e+18,-3.0668054252729826,5.0848299219539115,-53.96708621881338,-59.875090735559425,,,,
175,1.6279993918376668e+18,-3.0668054252729826,5.0848299219539115,-52.97593900912253,-59.92449996433946,-48.0,-47.93324549557414,-53.84075706384448,-65.79791593749727
176,1.627999392171e+18,-3.0782061436043855,5.097553608664097,-53.95596681443935,-60.90255770152024,-48.0,-45.0,-54.47128104620114,-63.668159903357264
177,1.6279993925043333e+18,-3.1000885311880175,5.129084176606399,-53.97593900912252,-56.94200867351529,-48.84136636873859,-49.308166823165024,,
178,1.6279993928376668e+18,-3.1000885311880175,5.129084176606399,-53.97593900912252,-60.43589954889647,-48.0,-47.924499964339454,-54.661952276809245,-63.79791593749726
179,1.627999393171e+18,-3.1038168602657144,5.132755193695205,-55.98858803499836,-58.495330536387506,-47.88587392869641,-47.924499964339454,-51.037072019552866,-64.84075706384448
180,1.6279993935043333e+18,-3.1122736430766142,5.135269206057615,-52.924499964339454,-60.03707201955286,-49.55489532554687,-47.840757063844485,,-63.744576200678786
181,1.6279993938376668e+18,-3.1122736430766142,5.135269206057615,-48.00943351166285,-60.03707201955286,-47.88587392869641,-50.875090735559425,-54.74496926363118,-65.90255770152024
182,1.627999394171e+18,-3.1176437941595423,5.131681134335568,-52.95596681443936,-60.24595133227496,-47.0,-47.924499964339454,-53.744576200678786,-64.83712414299714
183,1.6279993945043333e+18,-3.1261222779979967,5.1278265783317485,-49.96708621881339,-63.22020246011414,-47.0,-48.90255770152024,,
184,1.6279993948376668e+18,-3.1261222779979967,5.1278265783317485,-50.95596681443936,-64.59637310505757,-50.03707201955286,-46.98858803499836,-52.76085751717358,-65.0
185,1.627999395171e+18,-3.1360797605957162,5.1260047286077235,-49.95596681443936,-62.495330536387506,-47.47128104620114,-49.368175360756155,-51.70528056034545,-64.0
186,1.6279993955043333e+18,-3.1454623143747873,5.123626183945934,-51.955966814439364,-62.220202460114145,-45.55489532554688,,,
187,1.6279993958376668e+18,-3.1454623143747873,5.123626183945934,-51.96708621881339,-63.79791593749726,-46.47128104620114,-49.0,-51.037072019552866,-63.942562092402284
188,1.627999396171e+18,-3.1478570924478673,5.117991340973015,-50.95596681443936,-64.37137961520602,-47.0,-48.84075706384448,-52.18883844091459,-62.88587392869641
189,1.6279993965043333e+18,-3.1478570924478673,5.117991340973015,-50.94200867351528,-64.90255770152024,-47.47128104620114,-43.96708621881338,,
190,1.6279993968376668e+18,-3.1526513418041304,5.114878368945154,-49.96708621881339,-64.59637310505757,-47.0,-49.875090735559425,-51.156321331074764,-63.47128104620114
191,1.627999397171e+18,-3.1569424301609925,5.111478017727807,-52.649430610393104,-64.84075706384448,-47.0,-48.67531385505686,-50.56010252743776,-63.47128104620114
192,1.6279993975043333e+18,-3.1569424301609925,5.111478017727807,,,-47.47128104620114,,,
193,1.6279993978376668e+18,-3.1605445988227014,5.108934088622187,-51.92449996433946,-64.59637310505757,-47.0,-49.840757063844485,-47.692781816435414,-63.47128104620114
194,1.627999398171e+18,-3.1625472708256455,5.1058588864253425,-54.0,-64.79791593749727,-47.0,-50.73771834480943,-54.356348325848536,-63.47128104620114
195,1.6279993985043333e+18,-3.1625472708256455,5.1058588864253425,-53.0,-64.67834375675554,-47.0,,,-62.47128104620114
196,1.6279993988376668e+18,-3.164487816125388,5.102326098394677,-57.39722871117528,-64.67834375675554,-47.47128104620114,-42.96708621881338,-52.797915937497265,-63.47128104620114
197,1.627999399171e+18,-3.1676467157495782,5.099048111977905,-58.35634832584854,-64.59637310505757,-47.0,-52.192541904922074,-52.797915937497265,-64.24595133227496
198,1.6279993995043333e+18,-3.1676467157495782,5.099048111977905,-57.438497565458206,-64.79791593749727,-47.0,,,-63.47128104620114
199,1.6279993998376668e+18,-3.166771967250446,5.097702384923207,-54.0,-64.7445762006788,-47.0,-49.62601873582267,-51.626018735822676,-63.47128104620114
200,1.627999400171e+18,-3.1687228111105568,5.0951260856948455,-54.0,-65.49533053638751,-47.0,-49.0,-51.53152433579926,-63.88587392869641
201,1.6279994005043333e+18,-3.1687228111105568,5.0951260856948455,-58.35634832584854,-64.67834375675554,-46.47128104620114,,,-63.88587392869641
202,1.6279994008376668e+18,-3.1684888067991603,5.0928792430734715,-54.0,-64.79791593749727,-47.47128104620114,-51.245503251866154,-51.11255084254886,-64.6404683399582
203,1.627999401171e+18,-3.1670744965390263,5.090163935518995,-56.37137961520602,-64.7445762006788,-46.47128104620114,-55.05448044746933,-51.55833638938891,-64.47128104620114
204,1.6279994015043333e+18,-3.1670744965390263,5.090163935518995,-56.37137961520602,-64.67834375675554,-47.495330536387506,,,-62.0
205,1.6279994018376668e+18,-3.168228239176212,5.089050054989281,-56.37137961520602,-65.59637310505755,-51.55489532554688,-49.136890206020055,-52.797915937497265,-64.57007447761686
206,1.627999402171e+18,-3.1686261965720424,5.087777027134115,,,-51.55489532554688,-52.07703082161896,-52.11255084254886,-64.0
207,1.6279994025043333e+18,-3.1686261965720424,5.087777027134115,,,-51.816989475978865,,,-63.0
208,1.6279994028376668e+18,-3.168575116915189,5.084101673117341,,,-51.55489532554688,-48.0,-51.65342242733021,-64.88587392869641
209,1.627999403171e+18,-3.17118656261204,5.083692377302013,-57.575425239949254,-70.47128104620114,-52.245951332274956,-51.51533889229631,-48.55489532554688,-66.0
210,1.6279994035043333e+18,-3.17118656261204,5.083692377302013,-54.0,-70.88587392869641,-51.816989475978865,,,-63.47128104620114
211,1.6279994038376668e+18,-3.1745804116232956,5.084124754625728,-56.22020246011415,-70.47128104620114,-52.245951332274956,-62.0,-45.65642166353507,-63.92358370267847
212,1.627999404171e+18,-3.179798115660785,5.08504561287137,-57.575425239949254,-70.47128104620114,-52.245951332274956,-52.471560361632534,-44.49533053638751,-64.59822698081953
213,1.6279994045043333e+18,-3.179798115660785,5.08504561287137,-55.42971350721564,-70.94256209240227,-52.55489532554687,-48.0,,
214,1.6279994048376668e+18,-3.1779449687098893,5.081586091153709,-55.37137961520601,-70.47128104620114,-52.55489532554687,-55.130881657557886,-48.0233132153575,-64.09221966779666
215,1.627999405171e+18,-3.1779449687098893,5.081586091153709,-56.37137961520602,-70.47128104620114,-51.55489532554688,-49.65342242733021,-48.47128104620114,-64.55489532554688
216,1.6279994055043333e+18,-3.1797738071066166,5.07952948093032,-56.22020246011415,-70.88587392869641,-52.245951332274956,,-48.47128104620114,
217,1.6279994058376668e+18,-3.2523539591774773,5.104543536015478,-56.37137961520602,-70.0,-52.245951332274956,-50.744576200678786,-50.0,-63.816989475978865
218,1.627999406171e+18,-3.2523539591774773,5.104543536015478,-54.88587392869641,-69.47128104620114,-52.245951332274956,-50.84075706384448,-48.47128104620114,-58.59637310505755
219,1.6279994065043333e+18,-3.3543053255329895,5.142603214975893,-56.570977961912384,-69.47128104620114,-52.245951332274956,,-47.245951332274956,
220,1.6279994068376668e+18,-3.3771279370082787,5.152612154170495,-56.037072019552866,-68.47128104620114,-52.245951332274956,-50.875090735559425,-44.37137961520602,-58.508540782671865
221,1.627999407171e+18,-3.3771279370082787,5.152612154170495,-62.575425239949254,-65.12184585656937,-49.37137961520602,-49.966327983200955,-50.816989475978865,-61.982983913290425
222,1.6279994075043333e+18,-3.3935550055900436,5.158559954486954,-55.0,-65.47128104620114,-46.49533053638751,-52.875090735559425,-50.95319209707864,-62.96708621881339
223,1.6279994078376668e+18,-3.4004369794778975,5.162408151900941,-63.489777785407,-66.47128104620114,-49.63178283656382,-55.67834375675553,-47.47128104620114,-66.81037389303586
224,1.627999408171e+18,-3.4004369794778975,5.162408151900941,-90.0,-66.47128104620114,-49.37137961520602,-57.70453302658168,-53.22020246011414,-61.00756060782484
225,1.6279994085043333e+18,-3.4939682448064344,5.200907342180515,-74.0,-64.88587392869641,-49.37137961520602,,-50.03707201955286,
226,1.6279994088376668e+18,-3.5126856197237197,5.210312969384592,-59.334939886740415,-65.55489532554688,-51.816989475978865,-59.0,-48.88587392869641,-63.726632718319934
227,1.627999409171e+18,-3.5126856197237197,5.210312969384592,-64.14555418194014,-64.88587392869641,-50.47128104620114,-66.98528966022042,-51.037072019552866,-61.96708621881339
228,1.6279994095043333e+18,-3.52588219822378,5.217291725429505,-64.08210209107895,-63.816989475978865,-50.220202460114145,,-52.81698947597886,
229,1.6279994098376668e+18,-3.56344833370154,5.233978450645984,-59.0,-66.24595133227496,-51.37137961520602,-58.5917635976936,-51.596373105057566,-62.55321220358505
230,1.627999410171e+18,-3.56344833370154,5.233978450645984,-63.389311616241095,-65.24595133227496,-50.308212678802995,-60.0,-49.45757747018118,-64.03707201955287
231,1.6279994105043333e+18,-3.591015343907462,5.247574674173835,-66.08412542943876,-65.24595133227496,-49.37137961520602,,-54.0,-62.37137961520602
232,1.6279994108376668e+18,-3.599057869043643,5.253344812942926,-60.55489532554688,-64.86382706190041,-52.245951332274956,-63.53232851673355,-49.47128104620114,-62.95075646436292
233,1.627999411171e+18,-3.599057869043643,5.253344812942926,-63.24595133227496,-65.67834375675554,-51.47128104620114,-67.57097796191238,-52.47128104620114,-64.22020246011415
234,1.6279994115043333e+18,-3.6021383349233154,5.257575596467209,-62.00342230169663,-66.47128104620114,-53.47128104620114,,-49.220202460114145,
