1628001712.961475,stop,0.15
1628001713.001104,forward,0.15
1628001715.480008,stop,0.15
1628001715.560068,right,0.15
1628001715.864121,stop,0.15
1628001715.969338,forward,0.15
1628001716.331294,stop,0.15
1628001716.384304,right,0.15
1628001716.584918,forward,0.15
1628001716.62478,stop,0.15
1628001716.928184,stop,0.15
1628001717.0177,forward,0.15
1628001717.279987,stop,0.15
1628001717.369111,right,0.15
1628001717.904553,stop,0.15
1628001717.905743,forward,0.15
1628001718.257863,stop,0.15
1628001718.258892,right,0.15
1628001718.839852,stop,0.15
1628001718.856071,forward,0.15
1628001719.911867,stop,0.15
1628001719.945579,right,0.15
1628001720.959671,forward,0.15
1628001720.992622,stop,0.15
1628001721.402732,stop,0.15
1628001721.456571,forward,0.15
1628001721.90637,stop,0.15
1628001721.96063,right,0.15
1628001722.448637,stop,0.15
1628001722.46404,forward,0.15
1628001726.292653,stop,0.15
1628001726.483687,reverse,0.15
1628001728.612035,stop,0.15
1628001728.645978,left,0.15
1628001730.585533,stop,0.15
1628001730.635941,forward,0.15
1628001731.248692,stop,0.15
1628001731.324384,left,0.15
1628001731.695496,stop,0.15
1628001731.771654,forward,0.15
1628001732.796004,stop,0.15
1628001732.940312,right,0.15
1628001733.539339,stop,0.15
1628001733.628263,forward,0.15
1628001733.932163,right,0.15
1628001733.962793,stop,0.15
1628001734.267797,stop,0.15
1628001734.364774,right,0.15
1628001734.604602,stop,0.15
1628001734.732274,forward,0.15
1628001735.412486,stop,0.15
1628001735.475467,right,0.15
1628001735.820783,stop,0.15
1628001736.235532,forward,0.15
1628001737.436341,stop,0.15
1628001737.531327,left,0.15
1628001737.620372,stop,0.15
1628001737.892329,forward,0.15
1628001741.348177,stop,0.15
1628001741.555709,right,0.15
1628001741.659938,stop,0.15
1628001741.897137,forward,0.15
1628001745.812408,stop,0.15
1628001752.41835,right,0.15
1628001753.126789,stop,0.15
1628001753.415695,forward,0.15
1628001754.187463,stop,0.15
1628001754.319773,right,0.15
1628001755.191447,stop,0.15
1628001755.595895,forward,0.15
1628001757.928862,stop,0.15
1628001758.088319,right,0.15
1628001758.944069,stop,0.15
1628001759.102455,forward,0.15
1628001759.109622,reverse,0.15
1628001759.287486,stop,0.15
1628001759.496183,stop,0.15
1628001759.726419,forward,0.15
1628001760.239038,stop,0.15
1628001760.367307,right,0.15
1628001760.766443,stop,0.15
1628001761.01567,left,0.15
1628001761.903187,stop,0.15
1628001762.088625,forward,0.15
1628001762.967216,stop,0.15
1628001764.094446,right,0.15
1628001764.839843,stop,0.15
1628001765.038989,forward,0.15
1628001766.271376,stop,0.15
1628001766.526213,right,0.15
1628001767.686912,stop,0.15
1628001767.958086,forward,0.15
1628001770.886805,stop,0.15
1628001771.062878,right,0.15
1628001772.062895,stop,0.15
1628001772.182649,forward,0.15
1628001773.358049,stop,0.15
1628001773.453981,right,0.15
1628001774.767288,stop,0.15
1628001774.894623,forward,0.15
1628001775.738092,stop,0.15
1628001775.830668,right,0.15
1628001775.976501,stop,0.15
1628001776.158951,forward,0.15
1628001778.258789,stop,0.15
1628001778.426684,right,0.15
1628001780.234562,stop,0.15
1628001780.398743,forward,0.15
1628001780.922579,stop,0.15
1628001781.050582,right,0.15
1628001781.415699,stop,0.15
1628001781.529942,forward,0.15
1628001783.634357,stop,0.15
1628001783.769619,left,0.15
1628001784.037878,stop,0.15
1628001784.209527,forward,0.15
1628001784.750059,stop,0.15
1628001784.866109,left,0.15
1628001785.2215,stop,0.15
1628001785.362241,forward,0.15
1628001785.886362,stop,0.15
1628001785.974237,left,0.15
1628001786.351062,stop,0.15
1628001786.559004,forward,0.15
1628001789.958219,stop,0.15
1628001790.150191,right,0.15
1628001790.213559,stop,0.15
1628001790.517858,forward,0.15
1628001792.989758,stop,0.15
1628001793.092832,left,0.15
1628001793.237656,stop,0.15
1628001793.39813,forward,0.15
1628001795.743359,stop,0.15
1628001795.845736,left,0.15
1628001796.16573,stop,0.15
1628001796.270131,forward,0.15
1628001798.933155,stop,0.15
1628001799.370017,forward,0.15
1628001800.668664,stop,0.15
1628001800.885539,right,0.15
1628001801.229761,stop,0.15
1628001801.421785,forward,0.15
1628001806.712574,stop,0.15
1628001806.857282,left,0.15
1628001807.841016,stop,0.15
1628001807.993353,forward,0.15
1628001813.415919,stop,0.15
