,ts,x,heading,y,rssi_3,rssi_4,rssi_5,rssi_8,rssi_10,rssi_11
85,1.628001588456333e+18,-0.9074313644124833,5.270621084766244,5.222125358631429,-66.0,-59.74457620067879,-55.47128104620114,-65.59637310505755,-57.245951332274956,
86,1.6280015887896666e+18,-0.9074313644124833,5.270621084766244,5.222125358631429,-69.55489532554688,-63.816989475978865,-57.797915937497265,-64.87509073555943,-54.49533053638751,-61.22020246011415
87,1.6280015891229998e+18,-0.9101479881138071,4.879778287311962,5.206972010850709,-71.0,-62.55489532554687,-55.121845856569365,-68.03707201955285,-55.599584609530055,-60.495330536387506
88,1.628001589456333e+18,-0.9255189797999854,4.795259496851886,5.184776361724472,-67.88587392869641,-59.797915937497265,-54.55489532554687,-69.2079516422622,,-58.63444364500596
89,1.6280015897896666e+18,-0.9255189797999854,4.795259496851886,5.184776361724472,-66.72679135931693,-62.36725393351584,-54.88587392869641,-68.5028333109472,-56.00256658935063,-61.74457620067879
90,1.6280015901229998e+18,-0.9432470269937604,4.755751776216173,5.165191709383505,-65.22763095213668,-58.967086218813385,-57.90255770152024,,-64.47128104620114,-59.74457620067879
91,1.628001590456333e+18,-0.9566455989900474,4.742907193497295,5.1545194713135265,-62.92358370267848,-59.92449996433946,-56.99658802831298,,-63.47128104620114,
92,1.6280015907896666e+18,-0.9566455989900474,4.742907193497295,5.1545194713135265,-67.0,-57.94200867351528,-57.005959181846634,,-63.0,-60.67834375675553
93,1.6280015911229998e+18,-0.966544091702278,4.740106795177207,5.148213530315321,-63.0,-60.924499964339454,-57.00756060782485,-69.53152433579926,-63.47128104620114,-60.67834375675553
94,1.628001591456333e+18,-0.9733041519948711,4.74201362149925,5.142470349557877,-62.0,-57.96708621881339,-57.00164327581188,-66.69278181643543,-62.245951332274956,
95,1.6280015917896666e+18,-0.9733041519948711,4.74201362149925,5.142470349557877,-64.6427989476056,-57.95596681443936,-57.00483595171124,-80.0,-63.47128104620114,-57.840757063844485
96,1.6280015921229998e+18,-0.9788444296323409,4.879954290247339,5.141416906055756,-64.59958460953005,-57.965941430855395,-57.005959181846634,-67.87509073555943,-63.942562092402284,-61.81938068724722
97,1.628001592456333e+18,-0.9788444296323409,4.879954290247339,5.141416906055756,,-59.68521082957744,-58.003422301696624,-65.0,-64.47128104620114,-59.74457620067879
98,1.6280015927896666e+18,-0.9800746474536607,4.946815224779507,5.140066932076979,-64.55489532554688,-55.0,-57.231799308995875,-69.50487679673388,-63.47128104620114,-60.744576200678786
99,1.6280015931229998e+18,-0.9818768144826591,4.973177886060388,5.141104298913638,-65.25988149974948,-52.11739354843759,-57.245951332274956,-65.0,-60.361944479129065,-61.18033648678395
100,1.628001593456333e+18,-0.9818768144826591,4.973177886060388,5.141104298913638,-66.0,-60.79791593749726,-55.67834375675553,-70.77271720661392,,
101,1.6280015937896666e+18,-0.983060048876149,4.985463187722608,5.147352889217715,-66.9649253244181,-62.744576200678786,-56.037072019552866,-68.0,-60.026176371748015,-56.92449996433946
102,1.6280015941229998e+18,-0.9526785359685781,4.977272440364277,5.038127639837434,-65.0,-50.94200867351528,-56.49533053638751,-70.68427091407203,-63.0,-59.74457620067879
103,1.628001594456333e+18,-0.9526785359685781,4.977272440364277,5.038127639837434,-66.8193686566678,-73.0,-56.22020246011415,-66.0,,
104,1.6280015947896666e+18,-0.9185904158115503,4.961544376564479,4.895057722945063,-65.0,-49.9994046506402,-56.37137961520602,-69.94835774811348,-63.88587392869641,-60.29446374804034
105,1.6280015951229998e+18,-0.887246263568395,4.9546210520615315,4.750707943106624,-67.08412542943877,-49.97593900912253,-53.24595133227496,-68.0,-52.0,-59.59637310505756
106,1.628001595456333e+18,-0.887246263568395,4.9546210520615315,4.750707943106624,-77.0,-50.96708621881339,-54.59637310505756,-65.82805937992079,,
107,1.6280015957896666e+18,-0.8531490331537698,4.960665318103646,4.614145484694782,-64.00342245631165,-54.95596681443936,-57.03707201955286,-84.0,-61.0,-62.408675887796434
108,1.6280015961229998e+18,-0.8143748674713256,4.974320574804335,4.483843509704258,-72.0,-55.98298391329042,-50.24595133227496,-66.58431909085297,-53.0,-63.22020246011414
109,1.628001596456333e+18,-0.8143748674713256,4.974320574804335,4.483843509704258,-64.58431909085297,-57.55489532554687,-50.24595133227496,-76.0,,
110,1.6280015967896666e+18,-0.7763230522486726,4.996446118349823,4.378229600396668,-68.0,-62.220202460114145,-52.37137961520602,-68.57097796191239,-59.47128104620114,-60.45763415141357
111,1.6280015971229998e+18,-0.7221116748957367,5.013844447465112,4.237005644513912,-66.30542416645643,-55.220202460114145,-48.0,-70.74457620067878,-54.81698947597886,-59.840757063844485
112,1.628001597456333e+18,-0.7221116748957367,5.013844447465112,4.237005644513912,-72.0,,-48.88587392869641,-64.67834375675554,,
113,1.6280015977896666e+18,-0.6686351060587341,5.008594430535008,4.102315695723383,-78.0,-56.49533053638751,-48.97252667057757,-70.0,-58.816989475978865,-66.18592955450738
114,1.6280015981229998e+18,-0.6614663478830342,5.015865209455246,4.111502193923115,-68.24595133227496,-58.67834375675553,-51.42321598049088,-68.30843835705681,-55.47128104620114,-64.25675357740731
115,1.628001598456333e+18,-0.6614663478830342,5.015865209455246,4.111502193923115,-66.09620285561549,-56.67834375675554,-49.84945207960873,,,
116,1.6280015987896666e+18,-0.6530763946661544,4.841998780764762,4.1060542297500575,-67.88587392869641,-53.54959777461563,-51.0,-70.88587392869641,-56.816989475978865,-63.816989475978865
117,1.6280015991229998e+18,-0.6584433473715045,4.757147524258812,4.116592182408784,-71.0,-50.98298391329042,-56.816989475978865,-69.0,-54.0,-59.227030937925285
118,1.628001599456333e+18,-0.6584433473715045,4.757147524258812,4.116592182408784,-64.95596681443936,-55.95596681443936,-53.22020246011414,-74.88587392869641,,
119,1.6280015997896666e+18,-0.660202221558461,4.718765129332236,4.118659477236167,-65.73644122877971,-49.92449996433946,-53.55489532554688,-66.0,-59.0,-58.495330536387506
120,1.6280016001229998e+18,-0.6614953580245833,4.570891922822799,4.118304365793915,-65.04407045821492,-52.94200867351528,-56.816989475978865,-65.98528966022042,-56.0,-56.689169114508545
121,1.628001600456333e+18,-0.6614953580245833,4.570891922822799,4.118304365793915,-64.48194240977342,-53.84075706384448,-54.55489532554687,-66.55489532554688,,
122,1.6280016007896666e+18,-0.6678881044401773,4.453970028063793,4.127961058035827,-71.0,-54.840757063844485,-57.55489532554687,-75.0,-57.0,-55.84075706384448
123,1.6280016011229998e+18,-0.6678881044401773,4.453970028063793,4.127961058035827,-74.0,-56.67834375675554,-55.03707201955286,-68.0,-55.0,-56.293020690455606
124,1.628001601456333e+18,-0.6762595507213002,4.408033469453817,4.130059194711162,-72.0,-51.74457620067879,-58.03707201955285,-74.0,,
125,1.6280016017896666e+18,-0.682233119505799,4.344376920024726,4.12771372970269,-65.04407045821492,-53.95596681443935,-52.0,-67.48304604390742,-55.24595133227496,-56.967086218813385
126,1.6280016021229998e+18,-0.682233119505799,4.344376920024726,4.12771372970269,-65.11255084254887,-53.67834375675553,-54.245951332274956,-69.0,-55.0,-56.92223839147772
127,1.628001602456333e+18,-0.6891323997037767,4.328154686827652,4.123311505958634,-75.0,-54.59637310505756,-54.245951332274956,-69.47128104620114,-55.0,
128,1.6280016027896666e+18,-0.7045703394014867,4.317176946131458,4.097777239278403,-65.11255084254887,-52.744576200678786,-53.88587392869641,-67.0,-55.0,-56.955966814439364
129,1.6280016031229998e+18,-0.7045703394014867,4.317176946131458,4.097777239278403,-75.0,-53.59637310505755,-54.59637310505756,-68.0,-54.0,-56.955966814439364
130,1.628001603456333e+18,-0.765925649999657,4.306819780966668,3.9602119082453093,-65.11255084254887,-53.59637310505755,-62.47128104620114,-68.6404683399582,,
131,1.6280016037896666e+18,-0.8193897400940103,4.297199777601867,3.834649151017653,-76.0,-52.67834375675554,-62.47128104620114,-68.0,-55.0,-56.955966814439364
132,1.6280016041229998e+18,-0.8193897400940103,4.297199777601867,3.834649151017653,-61.68958437300582,-51.74457620067879,-56.0,-67.47128104620114,-64.0,-59.29993703822888
133,1.628001604456333e+18,-0.8707354571652527,4.292150477554241,3.7174644675574826,-77.0,-51.08210209107896,-59.37137961520602,-64.0,,
134,1.6280016047896666e+18,-0.9225766987136415,4.310447913572346,3.5865462639579744,-68.57007447761686,-60.0,-61.88587392869641,-70.08412542943876,-57.495330536387506,-58.0
135,1.6280016051229998e+18,-0.9225766987136415,4.310447913572346,3.5865462639579744,-65.0,-51.004835951711236,-62.03707201955286,-62.0,-69.0,-63.816989475978865
136,1.628001605456333e+18,-0.9123431805332333,4.48208504245197,3.567634177054543,-62.71165930878365,-52.924499964339454,-61.245951332274956,-65.00342245631165,,
137,1.6280016057896666e+18,-0.9114224101678073,4.4070613475580345,3.568032732037116,-74.0,-54.988588034998365,-62.0,-69.0,-80.0,-64.20829940948911
138,1.6280016061229998e+18,-0.9114224101678073,4.4070613475580345,3.568032732037116,-70.42971350721564,-52.875090735559425,-63.24595133227496,-62.0,-76.0,-67.03707201955285
139,1.628001606456333e+18,-0.9127062202396868,4.361659262687184,3.5626608363178014,,,,-66.48304604390742,,
140,1.6280016067896666e+18,-0.9182772938180709,3.768830145740453,3.5606155773257773,-81.0,-53.875090735559425,-64.55489532554688,-64.0,-72.03707201955285,-60.19254190492207
141,1.6280016071229998e+18,-0.9182772938180709,3.768830145740453,3.5606155773257773,-65.57007447761686,-50.99036344627112,-64.55489532554688,-62.155391906864665,-70.0,-56.49533053638751
142,1.628001607456333e+18,-0.9102258177618294,3.161470183605551,3.5991327303493086,-66.0,-51.87509073555943,-62.81698947597886,-59.79591482999944,-79.0,-55.495330536387506
143,1.6280016077896666e+18,-0.9307144658161945,3.0385383508283894,3.6232778170384488,-64.47128104620114,-49.95596681443936,-62.182824575809775,-60.0,-76.24595133227496,-57.69115878435013
144,1.6280016081229998e+18,-0.9307144658161945,3.0385383508283894,3.6232778170384488,-71.0,-49.92449996433946,-62.88587392869641,-64.03707201955287,-77.0,-61.973667472366685
145,1.628001608456333e+18,-1.1055759537307213,3.071569354924948,3.666988958344726,-64.22020246011415,-49.74457620067879,-61.55489532554688,-64.22020246011415,,
146,1.6280016087896666e+18,-1.1055759537307213,3.071569354924948,3.666988958344726,-64.92358370267848,-48.875090735559425,-62.88587392869641,-64.49533053638751,-80.0,-63.47128104620114
147,1.6280016091229998e+18,-1.2773239192635217,3.04276597552169,3.7009220551753708,-71.46490104539005,-50.24550325186616,-62.245951332274956,-65.55489532554688,-75.03707201955285,-64.24060728445933
148,1.628001609456333e+18,-1.3049451407310657,3.0191270682716222,3.718010970319312,-65.22020246011414,-52.67834375675554,-62.88587392869641,-68.24595133227496,,-64.24595133227496
149,1.6280016097896666e+18,-1.3049451407310657,3.0191270682716222,3.718010970319312,-64.86459584399115,-47.875090735559425,-58.86780335998617,-61.98454091181439,-72.0,-64.22020246011415
150,1.6280016101229998e+18,-1.3024796833259162,3.016048702756094,3.7263874374109065,-68.25509021561422,-48.84075706384448,-57.220202460114145,-63.0,-73.0,-63.3976767400009
151,1.628001610456333e+18,-1.1554103677719472,3.0195849445799214,3.7177687506606665,-67.83931857139004,-45.924499964339454,-60.88587392869641,,,
152,1.6280016107896666e+18,-1.1554103677719472,3.0195849445799214,3.7177687506606665,-66.0,-49.74457620067879,-57.245951332274956,-59.95245080212393,-72.0,-63.47128104620114
153,1.6280016111229998e+18,-1.008129351974133,3.0989115329630206,3.7108708388661578,-87.0,-49.840757063844485,-58.55489532554688,-64.0,,-63.09221966779664
154,1.628001611456333e+18,-0.8599997851590354,3.026699514443371,3.694063129457445,-64.0,-50.744576200678786,-59.0,,-75.0,
155,1.6280016117896666e+18,-0.8599997851590354,3.026699514443371,3.694063129457445,-68.22571080319985,-49.797915937497265,-62.245951332274956,-63.84136636873859,,-68.24595133227496
156,1.6280016121229998e+18,-0.8360886814923567,2.990218900091403,3.686607563907986,-71.72927436844144,-46.37304937958581,-63.816989475978865,-64.94256209240228,-69.59397865059346,-64.10533244359114
157,1.628001612456333e+18,-0.8367839317570201,2.976510440030219,3.6856669839525544,-67.0,-51.596373105057566,-69.0,,,
158,1.6280016127896666e+18,-0.8367839317570201,2.976510440030219,3.6856669839525544,-71.508353065754,-50.67834375675553,-63.026176371748015,-63.964925324418104,-75.97366747236669,-64.86423794540882
159,1.6280016131229998e+18,-0.8394580926043632,3.113921143467142,3.684861807764617,-75.38161710346992,-48.744576200678786,-63.79791593749726,,-74.81936865666779,
160,1.628001613456333e+18,-0.8286020072966638,3.676166096339522,3.6773095408020158,-72.0,-50.744576200678786,-63.03707201955285,,,
161,1.6280016137896666e+18,-0.8286020072966638,3.676166096339522,3.6773095408020158,-73.00342245631165,-48.59637310505755,-58.744576200678786,,-70.16241031110505,
162,1.6280016141229998e+18,-0.8210101270329468,4.080832100795892,3.663311733503371,-71.0,-49.37818792907599,-57.797915937497265,-67.0,-68.24595133227496,-66.84266066140717
163,1.6280016147896666e+18,-0.8026615504442334,4.325334284581321,3.6390982319895104,-73.00342245631165,-49.49533053638751,-57.797915937497265,-68.17667146632202,-72.0,-67.0
164,1.6280016151229998e+18,-0.7908159729316195,4.351951936271262,3.621836220698385,-70.0,-61.0,-59.37137961520602,-70.0,-69.36194447912908,-66.0
165,1.628001615456333e+18,-0.777483431932167,4.37303217439482,3.600606984319,-76.44216511606398,-62.59822698081954,-59.37137961520602,-64.43025578968134,,
166,1.6280016157896666e+18,-0.777483431932167,4.37303217439482,3.600606984319,-72.0,-60.0,-58.67834375675553,-63.0,-68.78975051398773,-66.17321173286463
167,1.6280016161229998e+18,-0.7676634692617944,4.3895048237363845,3.5840528770038347,-71.0,-64.36194447912908,-59.37137961520602,-65.24595133227496,-69.68396554736265,-64.55489532554688
168,1.628001616456333e+18,-0.7613973549442552,4.400931428834695,3.5729838960963094,-75.15539190686466,-61.0,-58.495330536387506,-64.0,,
169,1.6280016167896666e+18,-0.7613973549442552,4.400931428834695,3.5729838960963094,-75.00342245631165,-61.816989475978865,-58.59637310505755,-65.75575955874767,-72.0,-65.67363205192287
170,1.6280016171229998e+18,-0.7711940620904966,4.42649405722091,3.5042793335353215,-71.17667146632202,-60.7172323784761,-57.495330536387506,-65.44076925424329,-70.0,-63.37137961520601
171,1.628001617456333e+18,-0.7711940620904966,4.42649405722091,3.5042793335353215,-68.0,-60.55489532554688,-59.43291288420579,-65.0,-70.22763095213668,-64.55489532554688
172,1.6280016177896666e+18,-0.8057846625460927,4.4220579197348115,3.3650202327414536,-72.44076925424329,-60.0,-58.22020246011414,-66.92358370267847,-68.97252667057758,-63.03707201955285
173,1.6280016181229998e+18,-0.8198124195980686,4.61015304418629,3.2189902938389294,-71.52724374661271,-60.55489532554688,-66.0,-64.0,-74.33493988674041,-62.81113498662095
174,1.628001618456333e+18,-0.8198124195980686,4.61015304418629,3.2189902938389294,-76.0,-55.24595133227496,-58.67834375675553,-69.67834375675554,,
175,1.6280016187896666e+18,-0.8270221755047293,4.514168557007757,3.1801820648858676,-72.0,-58.7026461366988,-58.24595133227496,-68.4953305363875,-67.36194447912906,-62.88587392869641
176,1.6280016191229998e+18,-0.8251875859243527,4.459318674931968,3.1817812725409986,-65.24595133227496,-57.840757063844485,-61.816989475978865,-60.00483595171124,-72.07887843297404,-57.59637310505756
177,1.628001619456333e+18,-0.8251875859243527,4.459318674931968,3.1817812725409986,-67.24595133227496,-59.220202460114145,-60.67834375675553,-70.97593900912253,,-60.24595133227496
178,1.6280016197896666e+18,-0.8565259148851625,4.451433762760776,3.059015540505112,-68.24595133227496,-57.0,-63.98298391329042,-63.22020246011414,-69.0,-61.47128104620114
179,1.6280016201229998e+18,-0.874591628389627,4.464930304070265,2.9900392686673567,-68.0,-66.03707201955287,-64.36833741487871,-58.90255770152024,-73.97252667057758,-56.63587557924765
180,1.628001620456333e+18,-0.874591628389627,4.464930304070265,2.9900392686673567,-63.410163186467116,,,,-80.0,-59.0
181,1.6280016207896666e+18,-0.8724544029476045,4.4565731880091635,2.991421976740819,-63.0,-62.4924990875507,-62.03707201955286,-65.17181821853896,-68.1233999126159,-55.495330536387506
182,1.6280016211229998e+18,-0.8714364211915308,4.4472471515210525,2.993002544615282,-58.75575955874767,-60.03707201955286,-63.24595133227496,-71.12410727762816,-66.90753080753845,-54.840757063844485
183,1.628001621456333e+18,-0.8714364211915308,4.4472471515210525,2.993002544615282,-58.226450337997385,-62.0,-58.88587392869641,,,-56.596373105057566
184,1.6280016217896666e+18,-0.9017735734297334,4.471219691386378,2.8667645490855858,-61.0,-62.88587392869641,-62.0,-65.58431909085297,-69.0,-60.55489532554688
185,1.6280016221229998e+18,-0.9298031646729963,4.489361831724492,2.739367048268886,-62.0,-64.37137961520602,-59.59637310505756,-71.0,,-59.03707201955286
186,1.628001622456333e+18,-0.9298031646729963,4.489361831724492,2.739367048268886,,-60.24595133227496,-57.220202460114145,,,-54.840757063844485
187,1.6280016227896666e+18,-0.929439905379799,4.028067424620523,2.7435839980615966,-63.87714014732246,-62.67834375675554,-57.220202460114145,-66.84512590496779,,-60.03707201955286
188,1.6280016231229998e+18,-0.929439905379799,4.028067424620523,2.7435839980615966,-63.0,-59.55489532554687,-61.55489532554688,-66.08210209107897,-64.0,-56.37137961520602
189,1.628001623456333e+18,-0.9296891166906449,3.7879762328945272,2.766433595092015,-58.59822698081953,-55.47128104620114,-60.55489532554688,,,-57.59637310505756
190,1.6280016237896666e+18,-0.9955145382442757,3.763224349987527,2.7399831747135712,-62.0,-60.03707201955286,-59.59637310505756,-64.98528966022042,-63.942562092402284,-55.97593900912252
191,1.6280016241229998e+18,-0.9955145382442757,3.763224349987527,2.7399831747135712,-57.347921089903586,-67.0,-59.47128104620114,-67.84167225941819,-66.47128104620114,-57.62157091625121
192,1.628001624456333e+18,-1.1292345672439956,3.7627618464686283,2.670999653986254,-60.0,-54.74457620067879,-60.0,,,
193,1.6280016247896666e+18,-1.1886114319970253,3.763330931618118,2.6410057904264725,-55.46490104539004,-48.78062287436982,-62.88587392869641,-76.0,-62.52724374661271,-58.0
194,1.6280016251229998e+18,-1.1886114319970253,3.763330931618118,2.6410057904264725,-62.575425239949254,-48.00164327581187,-63.47128104620114,-66.02467948506364,-64.49580232134623,-57.580049992057354
195,1.628001625456333e+18,-1.193802638792395,3.756052826150047,2.646706810844961,-72.0,-48.0,-58.84075706384448,,,
196,1.6280016257896666e+18,-1.118912362126229,3.740346590869355,2.701309958243303,-64.0,-51.0,-59.88587392869641,-66.48304604390742,-64.8193686566678,-62.59637310505756
197,1.6280016261229998e+18,-1.118912362126229,3.740346590869355,2.701309958243303,-73.0,-47.0,-58.8280593799208,-64.23195669259152,-63.76513310986036,-60.55489532554688
198,1.628001626456333e+18,-1.0021963978095,3.722053416357204,2.7812501815777053,-64.19387168378337,-49.0,-70.0,,,
199,1.6280016267896666e+18,-1.0035233154434742,3.8632593512702282,2.7824778041817875,-58.625686333815395,-47.0,-60.495330536387506,-63.0,-63.0,-57.78668768018987
200,1.6280016271229998e+18,-1.0035233154434742,3.8632593512702282,2.7824778041817875,-57.12339991261588,-56.0,-63.0,-68.56338671237572,-67.2470936556241,-58.67834375675553
201,1.628001627456333e+18,-1.0035233154434742,3.8632593512702282,2.7824778041817875,-60.0,-45.0,-63.0,,,-56.596373105057566
202,1.6280016277896666e+18,-1.0253371507780622,4.19716474666634,2.7572877231503554,-66.0,-46.0,-59.280013442826856,-68.43025578968133,-65.22645033799739,-58.744576200678786
203,1.6280016281229998e+18,-1.0253371507780622,4.19716474666634,2.7572877231503554,-58.37137961520601,-45.0,-61.0,-66.72679135931693,-66.03707201955287,-56.797915937497265
204,1.628001628456333e+18,-1.0812965521691287,4.226193287932664,2.6271969843808405,-58.33493988674042,-47.0,-59.47128104620114,,,-58.67834375675553
205,1.6280016287896666e+18,-1.1294810044015295,4.259369367292784,2.4932373203956946,-62.0,-42.0,-58.15539190686466,-69.47128104620114,-64.0,-55.90255770152024
206,1.6280016291229998e+18,-1.1294810044015295,4.259369367292784,2.4932373203956946,-58.33283196077609,-48.0,-60.55489532554688,,-62.35551268956553,-55.84075706384448
207,1.628001629456333e+18,-1.116397298621045,4.256173131253596,2.469418529393786,-62.220202460114145,-48.0,-57.72405282728231,,,-56.004835951711236
208,1.6280016297896666e+18,-1.105386535576494,4.515514580852422,2.4622636280741848,-60.220202460114145,-46.0,-63.0,,-61.0,-56.797915937497265
209,1.6280016301229998e+18,-1.105386535576494,4.515514580852422,2.4622636280741848,-63.0,-52.0,-64.03707201955287,-56.259228483707616,-71.47128104620114,-60.220202460114145
210,1.628001630456333e+18,-1.0933760624310849,4.648200629475848,2.448097466444018,-60.24595133227496,,-57.03707201955286,,,-61.596373105057566
211,1.6280016307896666e+18,-1.0806409859683297,4.652370356784968,2.347974444555927,-61.30599601503241,-54.67834375675554,-61.37137961520602,-62.97792760081393,-64.13594507829853,-63.67834375675553
212,1.6280016311229998e+18,-1.0806409859683297,4.652370356784968,2.347974444555927,-64.44919415652406,-56.22020246011415,-59.88669256972092,-55.82805937992079,-66.82961819777886,-60.630450129375205
213,1.628001631456333e+18,-1.0633683422933924,4.672033476285814,2.2942856474643603,-77.0,-53.495330536387506,-64.03707201955287,,-65.14555418194013,
214,1.6280016317896666e+18,-1.0633683422933924,4.672033476285814,2.2942856474643603,-74.0,-52.09512364755306,-62.88587392869641,-57.00325014477982,-64.0,-60.288110139866085
215,1.6280016321229998e+18,-1.0517530680218075,5.040287337569294,2.2977456975005786,-59.83931857139004,-50.924499964339454,-65.00483595171124,-86.0,-61.97252667057757,-69.24595133227496
216,1.628001632456333e+18,-1.0438313656002456,5.662991187608922,2.3064441840596537,-67.0,-58.47128104620114,-59.55489532554687,,-68.0,
217,1.6280016327896666e+18,-1.0438313656002456,5.662991187608922,2.3064441840596537,-57.86810635193201,-50.84075706384448,-56.55489532554688,-55.40925889977258,-62.0,-61.950425031064185
218,1.6280016331229998e+18,-1.0344459297079671,6.100455509451432,2.329208105482218,-65.0,-51.88587392869641,-61.37137961520602,-57.471560361632534,-62.34469243169115,-63.03707201955285
219,1.628001633456333e+18,-0.8680912116638002,6.211969853446607,2.3350283328723074,-57.62601873582267,-46.840757063844485,-55.24595133227496,,,
220,1.6280016337896666e+18,-0.8680912116638002,6.211969853446607,2.3350283328723074,-78.0,-51.67834375675554,-55.220202460114145,-60.52724374661271,-63.0,-59.457905423059316
221,1.6280016341229998e+18,-0.674647282010271,6.314766597769182,2.369956549498388,-55.19400172263411,-55.015783719869454,-51.886692569720914,-61.55489532554688,-65.47128104620114,-57.5028333109472
222,1.628001634456333e+18,-0.6278533951926228,6.400793218512182,2.409102967324168,-55.706707355140956,-51.245951332274956,-59.67834375675554,-58.726791359316934,,
223,1.6280016347896666e+18,-0.6278533951926228,6.400793218512182,2.409102967324168,-70.88587392869641,-52.357154974897554,-55.67834375675553,-59.02467948506366,-62.86459584399115,-58.22020246011414
224,1.6280016351229998e+18,-0.5976529267206401,7.020702815309998,2.427049449302816,-74.0,-47.0,-60.88587392869641,-56.924295089030494,-64.0,-54.79967809070927
225,1.628001635456333e+18,-0.5961138686244124,7.676801156932029,2.4420826344919697,-64.38161710346992,-47.68427091407204,-59.55489532554687,,,
226,1.6280016357896666e+18,-0.5961138686244124,7.676801156932029,2.4420826344919697,-64.11505791726935,-44.0,-62.245951332274956,-68.0,-62.93562145413897,-56.87509073555943
227,1.6280016361229998e+18,-0.6114498382998108,7.870339542896421,2.5736057458207484,-63.25988149974948,-46.67834375675554,-62.47128104620114,-55.50484138099486,-66.0,-55.814937278989404
228,1.628001636456333e+18,-0.6699692830755573,7.9352865014097125,2.7597243059314844,-60.0,-46.596373105057566,-60.47128104620114,,-65.03707201955285,
229,1.6280016367896666e+18,-0.6699692830755573,7.9352865014097125,2.7597243059314844,-64.0,-48.37137961520601,-62.55489532554687,-53.78293766150712,-67.0,-58.875090735559425
230,1.6280016371229998e+18,-0.7391800772211069,7.987244487547603,2.929407113666452,-55.0,-48.37137961520601,-56.0,-59.13086415464499,-66.36194447912908,-63.0
231,1.628001637456333e+18,-0.7699341855785019,7.931191316691884,2.950682527180732,-63.54768137255898,-50.220202460114145,-60.0,,-67.0,
232,1.6280016377896666e+18,-0.7699341855785019,7.931191316691884,2.950682527180732,-61.98528966022042,-46.596373105057566,-55.55489532554688,-64.0,-66.0,-56.68645256942395
233,1.6280016381229998e+18,-0.7699341855785019,7.931191316691884,2.950682527180732,-58.0,-47.67834375675554,-56.74457620067879,-56.38834888915399,-82.0,-55.875090735559425
234,1.628001638456333e+18,-0.8199347179610035,7.964435745903385,3.21961066414843,-53.0,-54.245951332274956,-57.220202460114145,,-75.22020246011414,
235,1.6280016387896666e+18,-0.8199347179610035,7.964435745903385,3.21961066414843,-58.46490104539005,-49.37137961520602,-54.55489532554687,-61.47128104620114,-70.0,-58.788767534719504
236,1.6280016391229998e+18,-0.8440074289574526,7.947502636814333,3.371026810300711,-64.37137961520602,-56.816989475978865,-54.81698947597886,-59.33603132281314,-70.0,-63.816989475978865
237,1.628001639456333e+18,-0.856450224603411,7.948211381075167,3.4438644167836876,-58.03707201955285,-50.495330536387506,,,-71.59637310505757,
